0,92024215f23a-Hudep2_ATAC,affbc2d9abf4-Hudep2_D3_merged_CTCF.all,8f7d4ddd76c2-Hudep2_BCL11A,90efe2f7aab8-Hudep2_D0_GATA1.all,1b0ca6cb4e4f-HUDEP2_LRF_CHIP,760d624261bf-Hudep2_D3_merged_GATA1.all,5554c4452489-Hudep2_D3_merged_KLF1.all,de0bc4a36857-Hudep2_D3_merged_LDB1.all,d58686c01b68-Hudep2_D3_merged_TAL1.all
chr11:5312647-5312648,318.927,130.707,8.609760000000001,9.841460000000001,23.3476,6.12805,16.0488,13.3902,8.5
chr11:5319062-5319063,137.915,6.35366,12.4573,16.9573,13.5976,13.9085,10.9512,14.5488,6.6463399999999995
chr11:5319067-5319068,142.03,6.445119999999999,12.6402,17.1402,13.5366,14.122,10.9817,14.5183,6.554880000000001
chr11:5319069-5319070,143.67700000000002,6.48171,12.7134,17.2134,13.5122,14.2073,10.9939,14.5061,6.51829
chr11:5319105-5319106,151.0,6.5,12.1159,16.6159,13.0244,15.2012,11.1585,13.2317,5.86585
chr11:5319291-5319292,82.4024,6.39634,3.17683,6.03049,15.4695,14.3415,10.9695,8.591460000000001,7.5
chr11:5319302-5319303,84.1463,6.53049,3.1097599999999996,5.829269999999999,15.6707,13.7378,11.1707,7.9878,7.5
chr11:5319303-5319304,84.3049,6.542680000000001,3.1036599999999996,5.810980000000001,15.689,13.6829,11.189,7.932930000000001,7.5
chr11:5319417-5319418,96.9329,6.26829,3.7134099999999997,5.0,15.7134,7.432930000000001,11.0366,3.5914599999999997,4.84146
chr11:5325062-5325063,828.6160000000001,9.45122,18.8537,98.6159,22.4024,87.2744,43.5549,41.3598,27.2134
chr11:5325063-5325064,827.445,9.45732,18.872,98.6951,22.4146,87.1463,43.5793,41.4085,27.2805
chr11:5325065-5325066,825.1039999999999,9.469510000000001,18.9085,98.8537,22.439,86.8902,43.628,41.5061,27.4146
chr11:5325094-5325095,751.567,9.408539999999999,17.9024,95.7744,22.5915,82.7744,42.7439,41.1098,27.5671
chr11:5325104-5325105,706.445,9.347560000000001,17.1707,93.4573,22.6524,80.4573,42.0732,40.6829,27.4451
chr11:5325129-5325130,634.25,9.25,16.0,89.75,22.75,76.75,41.0,40.0,27.25
chr11:5325130-5325131,629.293,9.231710000000001,15.9207,89.2988,22.7195,76.4329,40.8902,39.8476,27.189
chr11:5330269-5330270,29.3049,6.75,1.5,6.75,8.0061,10.4573,5.47561,9.67683,4.4878
chr11:5369965-5369966,420.37800000000004,4.28049,5.96951,12.25,30.311,11.939,16.6585,10.4085,5.439019999999999
chr11:5369977-5369978,429.25,4.25,6.0,12.25,30.25,12.0,16.75,10.5,5.5
chr11:5369979-5369980,429.25,4.25,6.0,12.25,30.25,12.0,16.75,10.5,5.5
chr11:5374672-5374673,28.0,2.5,1.75,5.0,12.25,2.0,3.75,4.5,0.75
chr11:5374683-5374684,27.8293,2.5,1.7987799999999998,5.073169999999999,12.25,1.9756099999999999,3.6768300000000003,4.426830000000001,0.75
chr11:5391290-5391291,254.92700000000002,121.073,2.86585,13.8963,24.9207,11.6524,19.8171,9.86585,5.932930000000001
chr11:5391293-5391294,254.63400000000001,122.116,2.82927,13.7317,25.1037,11.7622,19.8354,9.82927,5.914630000000001
chr11:5391300-5391301,253.951,124.54899999999999,2.7439,13.3476,25.5305,12.0183,19.878,9.7439,5.87195
chr11:5402129-5402130,202.0,79.0,6.5,9.25,18.5,7.0,11.75,7.75,4.25
chr11:5402137-5402138,211.268,81.0976,6.5,9.396339999999999,18.5488,6.804880000000001,11.8476,7.6036600000000005,4.10366
chr11:5402196-5402197,241.415,87.4695,5.98171,9.79268,18.6463,5.48171,11.628,6.8963399999999995,2.9817099999999996
chr11:5402198-5402199,240.463,87.2012,5.920730000000001,9.768289999999999,18.6341,5.420730000000001,11.5549,6.88415,2.92073
chr11:5402207-5402208,236.183,85.9939,5.64634,9.658539999999999,18.5793,5.14634,11.2256,6.829269999999999,2.6463400000000004
chr11:5497629-5497630,98.5,67.0,0.25,8.25,17.75,4.0,7.0,12.25,6.0
chr11:5497655-5497656,101.829,65.4146,0.5670729999999999,6.9817100000000005,18.7012,3.8414599999999997,7.63415,13.3598,6.317069999999999
chr11:5497670-5497671,103.75,64.5,0.75,6.25,19.25,3.75,8.0,14.0,6.5
chr11:5497673-5497674,103.75,64.5,0.75,6.25,19.25,3.75,8.0,14.0,6.5
chr11:5497690-5497691,99.5915,62.3537,1.01829,6.11585,18.9146,3.8170699999999997,8.268289999999999,14.0,6.7682899999999995
chr11:5497691-5497692,99.2134,62.1585,1.0426799999999998,6.10366,18.8841,3.8231699999999997,8.29268,14.0,6.792680000000001
chr11:5552459-5552460,11.8902,3.11585,1.36585,0.8170729999999999,1.4512200000000002,7.829269999999999,0.9329270000000001,2.61585,2.86585
chr11:5552460-5552461,12.0366,3.12805,1.37805,0.810976,1.43293,7.8902399999999995,0.939024,2.62805,2.87805
chr11:5602227-5602228,15.5,4.75,1.5,1.75,6.25,1.25,5.75,3.5,3.0
chr11:5602230-5602231,15.8049,4.72561,1.5,1.7926799999999998,6.2622,1.25,5.77439,3.5122,3.0
chr11:5602231-5602232,16.1098,4.701219999999999,1.5,1.8353700000000002,6.27439,1.25,5.798780000000001,3.5243900000000004,3.0
chr11:5602262-5602263,25.561,3.9451199999999997,1.5,3.1585400000000003,6.6524399999999995,1.25,6.554880000000001,3.9024400000000004,3.0
chr11:5602308-5602309,35.9573,2.86585,1.3231700000000002,4.914630000000001,6.75,1.60366,7.2804899999999995,4.0,3.0
chr11:5602341-5602342,40.6402,2.2804900000000004,1.3231700000000002,5.86585,6.8963399999999995,1.9695099999999999,7.5,3.7804900000000004,2.92683
chr11:5602344-5602345,40.9878,2.2256099999999996,1.34146,5.957319999999999,6.932930000000001,2.0243900000000004,7.5,3.7256099999999996,2.9085400000000003
chr11:5602346-5602347,41.2195,2.18902,1.35366,6.01829,6.957319999999999,2.06098,7.5,3.6890199999999997,2.8963400000000004
chr11:5602348-5602349,41.4512,2.1524400000000004,1.36585,6.079269999999999,6.9817100000000005,2.0975599999999996,7.5,3.6524400000000004,2.88415
chr11:5602354-5602355,42.1463,2.04268,1.40244,6.2622,7.054880000000001,2.20732,7.5,3.5426800000000003,2.8475599999999996
chr11:5602375-5602376,44.0,1.75,1.5,6.75,7.25,2.5,7.5,3.25,2.75
chr11:5602377-5602378,44.0,1.75,1.5,6.75,7.25,2.5,7.5,3.25,2.75
chr11:5602379-5602380,44.0,1.75,1.5,6.75,7.25,2.5,7.5,3.25,2.75
chr11:5602387-5602388,43.2683,1.8963400000000001,1.59756,6.798780000000001,7.201219999999999,2.5975599999999996,7.304880000000001,3.20122,2.70122
chr11:5602394-5602395,42.628,2.0243900000000004,1.68293,6.8414600000000005,7.1585399999999995,2.68293,7.13415,3.1585400000000003,2.6585400000000003
chr11:5612971-5612972,40.25,3.5,1.25,3.75,8.5,4.5,3.75,4.25,2.25
chr11:5613011-5613012,44.9329,4.86585,1.6402400000000001,3.16463,8.5,4.5,3.3597599999999996,4.64024,2.44512
chr11:5613018-5613019,45.9573,5.164630000000001,1.7256099999999999,3.0365900000000003,8.5,4.5,3.2743900000000004,4.72561,2.4878
chr11:5613019-5613020,46.1037,5.207319999999999,1.7378,3.0182900000000004,8.5,4.5,3.2622,4.7378,2.4939
chr11:5613021-5613022,46.25,5.25,1.75,3.0,8.5,4.5,3.25,4.75,2.5
chr11:5613022-5613023,46.25,5.25,1.75,3.0,8.5,4.5,3.25,4.75,2.5
chr11:5613023-5613024,46.25,5.25,1.75,3.0,8.5,4.5,3.25,4.75,2.5
chr11:5613025-5613026,46.25,5.25,1.75,3.0,8.5,4.5,3.25,4.75,2.5
chr11:5613026-5613027,46.25,5.25,1.75,3.0,8.5,4.5,3.25,4.75,2.5
chr11:5613029-5613030,46.25,5.25,1.75,3.0,8.5,4.5,3.25,4.75,2.5
chr11:5613030-5613031,46.0976,5.298780000000001,1.75,2.9756099999999996,8.463410000000001,4.47561,3.25,4.75,2.5061
chr11:5617936-5617937,690.1160000000001,7.670730000000001,17.0427,26.8171,21.5488,62.3171,34.4695,35.5305,42.2683
chr11:5617945-5617946,712.122,7.8902399999999995,19.3476,28.189,21.9329,65.939,35.0732,37.1768,43.2561
chr11:5617972-5617973,773.25,8.5,25.75,32.0,23.0,76.0,36.75,41.75,46.0
chr11:5617982-5617983,773.47,8.536589999999999,26.0793,32.1829,23.1463,76.9146,36.8415,41.9512,46.1829
chr11:5618025-5618026,776.25,9.0,30.25,34.5,25.0,88.5,38.0,44.5,48.5
chr11:5618033-5618034,765.957,9.024389999999999,30.7378,34.3537,25.1951,88.6951,37.8049,44.2561,48.5976
chr11:5618043-5618044,740.2260000000001,9.08537,31.9573,33.9878,25.6829,89.1829,37.3171,43.6463,48.8415
chr11:5618044-5618045,737.6519999999999,9.091460000000001,32.0793,33.9512,25.7317,89.2317,37.2683,43.5854,48.8659
chr11:5618045-5618046,735.079,9.097560000000001,32.2012,33.9146,25.7805,89.2805,37.2195,43.5244,48.8902
chr11:5621680-5621681,504.957,133.695,7.292680000000001,8.524389999999999,21.0793,19.5793,24.7988,4.323169999999999,7.323169999999999
chr11:5621703-5621704,567.226,143.933,8.274389999999999,9.08537,22.9024,21.4024,25.9207,6.0061,9.0061
chr11:5621704-5621705,569.933,144.378,8.31707,9.109760000000001,22.9817,21.4817,25.9695,6.079269999999999,9.07927
chr11:5621705-5621706,572.64,144.82299999999998,8.359760000000001,9.13415,23.061,21.561,26.0183,6.15244,9.152439999999999
chr11:5621706-5621707,575.3480000000001,145.268,8.402439999999999,9.158539999999999,23.1402,21.6402,26.0671,6.22561,9.225610000000001
chr11:5621715-5621716,599.7130000000001,149.274,8.786589999999999,9.37805,23.8537,22.3537,26.5061,6.88415,9.88415
chr11:5621719-5621720,610.543,151.055,8.95732,9.475610000000001,24.1707,22.6707,26.7012,7.176830000000001,10.1768
chr11:5621766-5621767,587.305,145.634,7.87195,9.5,24.9268,24.1037,25.3963,11.5366,12.9573
chr11:5621767-5621768,586.604,145.476,7.8414600000000005,9.5,24.9451,24.1402,25.3598,11.6524,13.0305
chr11:5621768-5621769,585.9019999999999,145.317,7.810980000000001,9.5,24.9634,24.1768,25.3232,11.7683,13.1037
chr11:5621770-5621771,584.5,145.0,7.75,9.5,25.0,24.25,25.25,12.0,13.25
chr11:5621779-5621780,584.5,145.0,7.75,9.5,25.0,24.25,25.25,12.0,13.25
chr11:5646401-5646402,54.7073,5.53659,1.23171,3.2134099999999997,9.768289999999999,2.2317099999999996,7.439019999999999,4.21341,3.11585
chr11:5646404-5646405,54.122,5.60976,1.1951200000000002,3.1402400000000004,9.80488,2.19512,7.567069999999999,4.14024,3.0975599999999996
chr11:5646405-5646406,53.9268,5.63415,1.18293,3.11585,9.81707,2.18293,7.6097600000000005,4.11585,3.0914599999999997
chr11:5646406-5646407,53.7317,5.65854,1.1707299999999998,3.0914599999999997,9.82927,2.17073,7.6524399999999995,4.09146,3.08537
chr11:5672161-5672162,117.23200000000001,1.35976,1.46951,9.896339999999999,11.5244,10.5,4.53049,4.079269999999999,5.420730000000001
chr11:5672175-5672176,120.25,1.25,1.25,10.5,11.25,10.5,4.75,3.75,5.75
chr11:5672223-5672224,106.25,1.5,0.25,11.0,10.25,9.75,5.5,3.5,6.0
chr11:5672233-5672234,103.37200000000001,1.52439,0.22560999999999998,10.878,10.1768,9.62805,5.5,3.5,5.87805
chr11:5672253-5672254,88.9817,1.6463400000000001,0.10365899999999999,10.2683,9.81098,9.018289999999999,5.5,3.5,5.26829
chr11:5672258-5672259,85.3841,1.6768299999999998,0.0731707,10.1159,9.719510000000001,8.86585,5.5,3.5,5.11585
chr11:5686629-5686630,168.25,8.25,2.5,22.25,17.75,32.0,12.75,9.75,8.75
chr11:5686631-5686632,166.835,8.225610000000001,2.4756099999999996,22.372,17.7134,31.8171,12.7256,9.7378,8.67683
chr11:5686632-5686633,166.128,8.213410000000001,2.4634099999999997,22.4329,17.6951,31.7256,12.7134,9.731710000000001,8.640239999999999
chr11:5686633-5686634,165.421,8.20122,2.45122,22.4939,17.6768,31.6341,12.7012,9.725610000000001,8.603660000000001
chr11:5686860-5686861,54.5549,4.182930000000001,3.3231699999999997,22.8049,12.372,18.5549,8.06707,10.5,5.75
chr11:5686861-5686862,54.7744,4.164630000000001,3.36585,22.7744,12.3598,18.5244,8.08537,10.5,5.75
chr11:5686869-5686870,56.5305,4.01829,3.7073199999999997,22.5305,12.2622,18.2805,8.231710000000001,10.5,5.75
chr11:5686888-5686889,58.3415,3.9451199999999997,4.02439,22.061,12.25,17.811,8.469510000000001,10.5549,5.914630000000001
chr11:5705044-5705045,102.95100000000001,5.15854,0.09146339999999999,8.359760000000001,8.890239999999999,2.0243900000000004,8.06707,5.932930000000001,3.9268300000000003
chr11:5705058-5705059,105.939,5.073169999999999,0.176829,7.7622,9.4878,2.2804900000000004,7.8963399999999995,6.10366,3.1585400000000003
chr11:5705060-5705061,106.366,5.060980000000001,0.189024,7.676830000000001,9.57317,2.31707,7.87195,6.12805,3.04878
chr11:5705062-5705063,106.79299999999999,5.048780000000001,0.20122,7.5914600000000005,9.658539999999999,2.3536599999999996,7.8475600000000005,6.15244,2.93902
chr11:5705063-5705064,107.006,5.042680000000001,0.207317,7.548780000000001,9.70122,2.37195,7.835369999999999,6.164630000000001,2.88415
chr11:5705065-5705066,107.43299999999999,5.03049,0.21951199999999998,7.4634100000000005,9.786589999999999,2.4085400000000003,7.810980000000001,6.189019999999999,2.7743900000000004
chr11:5705067-5705068,107.86,5.01829,0.23170700000000002,7.37805,9.87195,2.44512,7.7865899999999995,6.21341,2.66463
chr11:5705068-5705069,108.073,5.0122,0.23780500000000002,7.335369999999999,9.91463,2.4634099999999997,7.7743899999999995,6.22561,2.6097599999999996
chr11:5705076-5705077,108.5,5.0,0.25,7.25,10.0,2.5,7.75,6.25,2.5
chr11:5705086-5705087,105.76799999999999,5.042680000000001,0.37804899999999997,6.7804899999999995,10.2561,2.5,7.75,6.207319999999999,2.20122
chr11:5705099-5705100,100.695,5.12195,0.615854,5.90854,10.7317,2.5,7.75,6.12805,1.6463400000000001
chr11:5705100-5705101,100.305,5.12805,0.634146,5.84146,10.7683,2.5,7.75,6.12195,1.60366
chr11:5705111-5705112,96.0122,5.195119999999999,0.8353659999999999,5.10366,11.1707,2.5,7.75,6.054880000000001,1.13415
chr11:5705116-5705117,94.061,5.22561,0.9268290000000001,4.76829,11.3537,2.5,7.75,6.02439,0.920732
chr11:5706017-5706018,316.04900000000004,106.12200000000001,3.2317099999999996,17.8841,26.9573,36.0854,33.2927,20.7988,10.122
chr11:5706299-5706300,736.3480000000001,30.0549,14.4939,24.5122,25.7622,46.5488,54.3537,21.2683,16.8841
chr11:5706300-5706301,740.6519999999999,29.9451,14.5061,24.4878,25.7378,46.7012,54.3963,21.2317,16.8659
chr11:5706302-5706303,749.262,29.7256,14.5305,24.439,25.689,47.0061,54.4817,21.1585,16.8293
chr11:5706303-5706304,753.567,29.6159,14.5427,24.4146,25.6646,47.1585,54.5244,21.122,16.811
chr11:5706336-5706337,829.823,27.0671,14.5366,23.4878,24.9939,50.4329,54.8232,19.9024,16.1585
chr11:5706339-5706340,831.14,26.7744,14.4451,23.2683,24.8841,50.7256,54.6402,19.6463,16.0122
chr11:5706354-5706355,837.7260000000001,25.311,13.9878,22.1707,24.3354,52.18899999999999,53.7256,18.3659,15.2805
chr11:5706355-5706356,838.165,25.2134,13.9573,22.0976,24.2988,52.2866,53.6646,18.2805,15.2317
chr11:5706357-5706358,839.043,25.0183,13.8963,21.9512,24.2256,52.4817,53.5427,18.1098,15.1341
chr11:5706360-5706361,840.36,24.7256,13.8049,21.7317,24.1159,52.7744,53.3598,17.8537,14.9878
chr11:5706370-5706371,844.75,23.75,13.5,21.0,23.75,53.75,52.75,17.0,14.5
chr11:5706373-5706374,844.75,23.75,13.5,21.0,23.75,53.75,52.75,17.0,14.5
chr11:5706377-5706378,844.75,23.75,13.5,21.0,23.75,53.75,52.75,17.0,14.5
chr11:5711590-5711591,25.8049,6.38415,2.0,7.2195100000000005,16.5,2.45122,11.8171,3.3170699999999997,2.5
chr11:5711611-5711612,27.3415,6.6402399999999995,2.0,8.11585,16.5,2.83537,11.9451,3.4451199999999997,2.5
chr11:5711615-5711616,27.6341,6.689019999999999,2.0,8.286589999999999,16.5,2.9085400000000003,11.9695,3.4695099999999996,2.5
chr11:5711621-5711622,28.0,6.75,2.0,8.5,16.5,3.0,12.0,3.5,2.5
chr11:5712174-5712175,47.5,1.75,1.0,11.5,21.25,7.75,11.0,6.5,5.5
chr11:5712175-5712176,47.5,1.75,1.0,11.5,21.25,7.75,11.0,6.5,5.5
chr11:5712590-5712591,24.0488,3.75,2.4878,4.9878,20.9817,6.304880000000001,10.7195,5.817069999999999,4.51829
chr11:5712655-5712656,35.439,3.75,6.2439,8.109760000000001,18.3476,10.561,11.8415,6.15854,6.201219999999999
chr11:5712689-5712690,37.4512,3.5670699999999997,7.189019999999999,8.75,16.7622,12.1159,11.5061,6.189019999999999,6.810980000000001
chr11:5733815-5733816,18.0793,28.439,2.12195,3.4695099999999996,8.969510000000001,1.7195099999999999,9.719510000000001,3.8109800000000003,2.0
chr11:5733838-5733839,20.0122,31.7256,1.7804900000000001,3.6097599999999996,8.83537,1.6951200000000002,9.58537,3.6951199999999997,2.05488
chr11:5733885-5733886,24.7561,39.5183,0.9268290000000001,4.073169999999999,8.140239999999999,1.5731700000000002,8.92683,3.5,2.3597599999999996
chr11:5735059-5735060,22.5,1.0,2.29878,2.0,7.0365899999999995,1.43293,1.7012200000000002,5.182930000000001,2.45122
chr11:5735060-5735061,22.75,1.0,2.31707,2.0,6.9878,1.43902,1.68293,5.189019999999999,2.43293
chr11:5735066-5735067,24.25,1.0,2.42683,2.0,6.695119999999999,1.47561,1.5731700000000002,5.22561,2.32317
chr11:5735069-5735070,25.0,1.0,2.4817099999999996,2.0,6.548780000000001,1.4939,1.51829,5.2439,2.2682900000000004
chr11:5735072-5735073,25.25,1.0,2.5,2.0,6.5,1.5,1.5,5.25,2.25
chr11:5735107-5735108,32.25,1.5122,2.5,1.8292700000000002,5.47561,1.5,1.15854,5.420730000000001,1.7378
chr11:5735108-5735109,32.5,1.53049,2.5,1.8231700000000002,5.439019999999999,1.5,1.14634,5.426830000000001,1.7195099999999999
chr11:5735110-5735111,33.0,1.56707,2.5,1.81098,5.36585,1.5,1.12195,5.439019999999999,1.68293
chr11:5735117-5735118,34.75,1.6951200000000002,2.5,1.7682900000000001,5.10976,1.5,1.03659,5.48171,1.5548799999999998
chr11:5735127-5735128,35.5,1.75,2.5,1.75,5.0,1.5,1.0,5.5,1.5
chr11:5735168-5735169,37.4024,2.93902,2.2622,1.5122,5.0,1.9756099999999999,1.2378,6.21341,0.7865850000000001
chr11:5735189-5735190,36.2805,3.2439,2.12805,1.5,5.12195,2.0,1.43293,6.4939,0.75
chr11:5735194-5735195,35.6707,3.36585,2.06707,1.5,5.182930000000001,2.0,1.52439,6.61585,0.75
chr11:5829874-5829875,254.5,106.5,7.25,5.75,34.5,5.5,11.0,7.5,7.5
chr11:5829885-5829886,249.012,105.988,7.2865899999999995,5.71341,35.0122,5.60976,11.1829,7.6463399999999995,7.3536600000000005
chr11:5829887-5829888,247.183,105.81700000000001,7.298780000000001,5.701219999999999,35.1829,5.64634,11.2439,7.695119999999999,7.304880000000001
chr11:5831808-5831809,84.5976,3.9573199999999997,3.4573199999999997,11.6463,11.5,17.9634,8.95732,15.7683,11.5305
chr11:5831815-5831816,89.2073,4.12805,3.62805,11.561,11.5,18.8598,9.12805,16.1951,11.6585
chr11:5831826-5831827,92.5,4.25,3.75,11.5,11.5,19.5,9.25,16.5,11.75
chr11:5831827-5831828,92.5,4.25,3.75,11.5,11.5,19.5,9.25,16.5,11.75
chr11:5831829-5831830,92.5,4.25,3.75,11.5,11.5,19.5,9.25,16.5,11.75
chr11:5831864-5831865,95.061,4.89024,3.75,10.2195,12.5671,19.9268,9.25,17.3537,11.75
chr19:12936453-12936454,75.561,47.7988,0.957317,5.414630000000001,64.8598,2.6463400000000004,17.1707,10.6463,5.77439
chr19:12936454-12936455,76.2927,48.1341,0.9451219999999999,5.39024,65.1768,2.6524400000000004,17.2195,10.6524,5.817069999999999
chr19:12936478-12936479,88.0,53.5,0.75,5.0,70.25,2.75,18.0,10.75,6.5
chr19:12936520-12936521,116.75,62.25,1.0,5.5,74.25,3.5,19.25,9.5,7.75
chr19:12943417-12943418,431.78,137.665,19.7195,12.9634,80.3659,28.0854,68.9695,19.5183,16.6951
chr19:12943522-12943523,607.5,206.75,28.0,12.5,74.0,27.0,73.0,15.75,15.25
chr19:12943524-12943525,607.5,206.75,28.0,12.5,74.0,27.0,73.0,15.75,15.25
chr19:12949227-12949228,535.75,206.25,3.25,12.0,113.5,14.5,57.25,11.5,12.75
chr19:12952075-12952076,223.0,11.75,5.5,12.0,44.75,11.0,24.75,15.25,9.5
chr19:12952087-12952088,219.829,12.0915,5.2561,11.561,45.3841,11.0,24.5061,14.8598,9.30488
chr19:12952088-12952089,219.433,12.1341,5.22561,11.5061,45.4634,11.0,24.4756,14.811,9.280489999999999
chr19:12952181-12952182,151.415,15.5,2.7378,8.68902,46.5671,9.92683,20.3902,13.0732,7.9756100000000005
chr19:12952182-12952183,150.122,15.5,2.7317099999999996,8.658539999999999,46.4756,9.890239999999999,20.3354,13.1098,7.9634100000000005
chr19:12958543-12958544,501.31699999999995,236.646,19.2683,9.591460000000001,78.5732,9.41463,39.0366,18.0061,14.6037
chr19:12958599-12958600,655.201,261.39,18.6768,11.1037,84.0122,8.640239999999999,42.6098,17.4024,16.25
chr19:12967654-12967655,47.7195,8.024389999999999,8.902439999999999,8.4878,13.0976,46.9878,43.9573,23.6646,19.9878
chr19:12967664-12967665,48.2073,8.63415,8.963410000000001,8.18293,13.0366,46.6829,44.1402,24.0305,19.6829
chr19:12979772-12979773,135.0,6.5,8.0,11.75,17.75,9.25,5.5,5.0,1.5
chr19:12979781-12979782,135.415,6.560980000000001,8.06098,11.7866,17.6402,9.18902,5.52439,5.02439,1.53659
chr19:12979824-12979825,143.5,7.75,9.25,12.5,15.5,8.0,6.0,5.5,2.25
chr19:12983903-12983904,210.293,10.2683,63.8354,7.8963399999999995,22.5854,7.8536600000000005,25.2744,9.93902,5.560980000000001
chr19:12983943-12983944,231.34099999999998,9.4939,64.8293,7.829269999999999,23.2561,8.091460000000001,25.6585,10.8476,5.59146
chr19:12983947-12983948,232.43900000000002,9.42073,63.7805,7.7804899999999995,23.3293,8.18902,25.561,11.0183,5.689019999999999
chr19:12983954-12983955,234.36,9.29268,61.9451,7.695119999999999,23.4573,8.359760000000001,25.3902,11.3171,5.85976
chr19:12994637-12994638,320.841,20.1402,19.5244,19.4451,44.3354,30.1037,79.0061,21.8476,18.9817
chr19:12994639-12994640,326.427,20.2378,19.7805,19.4939,44.4817,30.0671,79.4451,21.872,19.1646
chr19:12994641-12994642,332.01199999999994,20.3354,20.0366,19.5427,44.628,30.0305,79.8841,21.8963,19.3476
chr19:12994642-12994643,334.805,20.3841,20.1646,19.5671,44.7012,30.0122,80.1037,21.9085,19.439
chr19:12994643-12994644,337.598,20.4329,20.2927,19.5915,44.7744,29.9939,80.3232,21.9207,19.5305
chr19:12994644-12994645,340.39,20.4817,20.4207,19.6159,44.8476,29.9756,80.5427,21.9329,19.622
chr19:12994645-12994646,343.18300000000005,20.5305,20.5488,19.6402,44.9207,29.9573,80.7622,21.9451,19.7134
chr19:12994688-12994689,420.463,21.9146,24.5183,20.1402,48.4512,29.4451,87.12799999999999,22.5244,22.5488
chr19:12994731-12994732,445.061,22.4146,27.0915,19.6159,54.5854,29.0915,90.0549,23.4756,24.5366
chr19:12994737-12994738,439.244,22.1585,26.6159,19.2134,54.8415,28.6159,89.4695,23.4024,24.6463
chr19:12994739-12994740,437.305,22.0732,26.4573,19.0793,54.9268,28.4573,89.2744,23.378,24.6829
chr19:12994745-12994746,431.48800000000006,21.8171,25.9817,18.6768,55.1829,27.9817,88.689,23.3049,24.7927
chr19:12994748-12994749,428.579,21.689,25.7439,18.4756,55.31100000000001,27.7439,88.3963,23.2683,24.8476
chr19:12994749-12994750,427.61,21.6463,25.6646,18.4085,55.3537,27.6646,88.2988,23.2561,24.8659
chr19:12994750-12994751,426.64,21.6037,25.5854,18.3415,55.3963,27.5854,88.2012,23.2439,24.8841
chr19:12995912-12995913,1492.89,31.9085,170.732,13.25,86.2988,21.622,81.128,23.0061,33.5671
chr19:12995916-12995917,1517.7,32.0793,174.36599999999999,13.25,86.2744,22.061,81.689,23.128,33.9085
chr19:12995970-12995971,1730.75,37.0,187.5,13.0,92.25,29.0,88.5,26.0,34.75
chr19:12996079-12996080,1668.75,57.0,142.75,17.0,106.5,29.25,98.0,32.0,35.25
chr19:12996126-12996127,1415.5,69.75,95.75,19.25,111.25,26.75,96.75,31.25,31.75
chr19:12996172-12996173,1115.75,77.0,67.25,20.0,109.5,24.5,91.0,29.25,31.0
chr19:12996411-12996412,489.165,130.463,13.3902,22.0,121.689,22.8902,61.1159,19.1402,20.9329
chr19:12996436-12996437,497.555,135.787,13.5427,21.8293,125.037,23.5976,61.7561,19.4634,19.7012
chr19:12996447-12996448,503.92699999999996,138.201,13.6098,21.561,127.45100000000001,24.5366,62.1585,19.7988,19.2317
chr19:12996499-12996500,494.079,137.03,12.8963,20.2683,131.159,26.8659,63.4878,21.7195,18.25
chr19:12996692-12996693,193.317,57.4085,4.09146,22.7134,112.537,34.4085,49.7073,18.4451,28.1524
chr19:12996698-12996699,193.463,55.9817,4.01829,23.0427,113.70700000000001,35.9817,49.3415,18.189,29.0305
chr19:12996766-12996767,202.799,42.1768,3.75,26.7317,129.28,51.6768,48.9024,19.2805,39.4695
chr19:12996768-12996769,203.274,41.7134,3.75,26.8659,129.89,52.2134,48.9512,19.3902,39.8598
chr19:12996819-12996820,215.701,33.4451,3.0182900000000004,30.6585,138.305,62.0183,51.6829,25.3537,45.372
chr19:12997144-12997145,760.64,19.0,34.7683,140.299,256.933,318.122,106.48200000000001,91.4634,151.165
chr19:12997258-12997259,703.8480000000001,19.25,33.6768,144.25,233.433,316.85400000000004,95.2805,94.4695,155.299
chr19:12997523-12997524,204.5,15.75,6.75,27.5,106.75,72.5,43.5,26.75,39.25
chr19:12997530-12997531,204.61,15.7256,6.7439,27.4817,106.902,72.2195,43.3963,26.689,39.0793
chr19:12997540-12997541,205.707,15.4817,6.682930000000001,27.2988,108.427,69.4146,42.3598,26.0793,37.372
chr19:12997560-12997561,207.90200000000002,14.9939,6.560980000000001,26.9329,111.476,63.8049,40.2866,24.8598,33.9573
chr19:12997564-12997565,208.34099999999998,14.8963,6.53659,26.8598,112.085,62.6829,39.872,24.6159,33.2744
chr19:12997566-12997567,208.56099999999998,14.8476,6.52439,26.8232,112.39,62.122,39.6646,24.4939,32.9329
chr19:12997612-12997613,192.90200000000002,13.9451,6.5,25.9451,122.65899999999999,58.1829,38.6463,23.0427,28.8293
chr19:12997620-12997621,189.0,13.75,6.5,25.75,125.0,57.5,38.5,22.75,28.0
chr19:12997623-12997624,189.0,13.75,6.5,25.75,125.0,57.5,38.5,22.75,28.0
chr19:12997636-12997637,186.183,13.9207,6.670730000000001,25.622,126.835,57.5,38.4573,22.4939,28.0427
chr19:12997652-12997653,179.74400000000003,14.311,7.060980000000001,25.3293,131.03,57.5,38.3598,21.9085,28.1402
chr19:12997660-12997661,176.524,14.5061,7.2561,25.1829,133.128,57.5,38.311,21.6159,28.189
chr19:12997664-12997665,174.915,14.6037,7.3536600000000005,25.1098,134.17700000000002,57.5,38.2866,21.4695,28.2134
