,0,1,2,3,4,5,6,7
462,chr19,12997664,12997665,chr19,12994009,12998769,67.0,1
463,chr19,12997670,12997671,chr19,12994009,12998769,67.0,1
464,chr19,12998016,12998017,chr19,12994009,12998769,67.0,1
465,chr19,12998053,12998054,chr19,12994009,12998769,67.0,1
466,chr19,12998054,12998055,chr19,12994009,12998769,67.0,1
467,chr19,12998060,12998061,chr19,12994009,12998769,67.0,1
468,chr19,12998062,12998063,chr19,12994009,12998769,67.0,1
469,chr19,12998073,12998074,chr19,12994009,12998769,67.0,1
470,chr19,12998477,12998478,chr19,12994009,12998769,67.0,1
471,chr19,13001714,13001715,.,-1,-1,0.0,0
472,chr19,13001758,13001759,.,-1,-1,0.0,0
473,chr19,13001775,13001776,.,-1,-1,0.0,0
474,chr19,13001824,13001825,.,-1,-1,0.0,0
475,chr19,13001826,13001827,.,-1,-1,0.0,0
476,chr19,13001840,13001841,.,-1,-1,0.0,0
477,chr19,13030109,13030110,chr19,13028413,13030970,50.0,1
478,chr19,13030117,13030118,chr19,13028413,13030970,50.0,1
479,chr19,13030243,13030244,chr19,13028413,13030970,50.0,1
480,chr19,13040976,13040977,.,-1,-1,0.0,0
481,chr19,13041038,13041039,.,-1,-1,0.0,0
482,chr19,13041039,13041040,.,-1,-1,0.0,0
483,chr19,13043969,13043970,chr19,13042908,13045233,34.0,1
484,chr19,13043980,13043981,chr19,13042908,13045233,34.0,1
485,chr19,13044081,13044082,chr19,13042908,13045233,34.0,1
486,chr19,13044099,13044100,chr19,13042908,13045233,34.0,1
487,chr19,13048309,13048310,chr19,13047240,13050469,52.0,1
488,chr19,13048340,13048341,chr19,13047240,13050469,52.0,1
489,chr19,13048813,13048814,chr19,13047240,13050469,52.0,1
490,chr19,13048818,13048819,chr19,13047240,13050469,52.0,1
491,chr19,13048872,13048873,chr19,13047240,13050469,52.0,1
492,chr19,13048929,13048930,chr19,13047240,13050469,52.0,1
493,chr19,13048932,13048933,chr19,13047240,13050469,52.0,1
494,chr19,13049140,13049141,chr19,13047240,13050469,52.0,1
495,chr19,13049213,13049214,chr19,13047240,13050469,52.0,1
496,chr19,13049216,13049217,chr19,13047240,13050469,52.0,1
497,chr19,13049220,13049221,chr19,13047240,13050469,52.0,1
498,chr19,13049237,13049238,chr19,13047240,13050469,52.0,1
499,chr19,13049256,13049257,chr19,13047240,13050469,52.0,1
500,chr19,13049276,13049277,chr19,13047240,13050469,52.0,1
501,chr19,13049280,13049281,chr19,13047240,13050469,52.0,1
502,chr19,13049290,13049291,chr19,13047240,13050469,52.0,1
503,chr19,13049340,13049341,chr19,13047240,13050469,52.0,1
504,chr19,13049676,13049677,chr19,13047240,13050469,52.0,1
505,chr19,13049686,13049687,chr19,13047240,13050469,52.0,1
506,chr19,13049700,13049701,chr19,13047240,13050469,52.0,1
507,chr19,13049744,13049745,chr19,13047240,13050469,52.0,1
508,chr19,13049779,13049780,chr19,13047240,13050469,52.0,1
509,chr19,13051579,13051580,.,-1,-1,0.0,0
510,chr19,13051594,13051595,.,-1,-1,0.0,0
511,chr19,13051596,13051597,.,-1,-1,0.0,0
512,chr19,13051597,13051598,.,-1,-1,0.0,0
513,chr19,13051671,13051672,.,-1,-1,0.0,0
514,chr19,13051672,13051673,.,-1,-1,0.0,0
515,chr19,13051681,13051682,.,-1,-1,0.0,0
516,chr19,13056578,13056579,chr19,13056271,13059534,77.0,1
517,chr19,13056602,13056603,chr19,13056271,13059534,77.0,1
518,chr19,13057037,13057038,chr19,13056271,13059534,77.0,1
519,chr19,13057039,13057040,chr19,13056271,13059534,77.0,1
520,chr19,13057311,13057312,chr19,13056271,13059534,77.0,1
521,chr19,13057322,13057323,chr19,13056271,13059534,77.0,1
522,chr19,13057323,13057324,chr19,13056271,13059534,77.0,1
523,chr19,13057324,13057325,chr19,13056271,13059534,77.0,1
524,chr19,13057325,13057326,chr19,13056271,13059534,77.0,1
525,chr19,13057326,13057327,chr19,13056271,13059534,77.0,1
526,chr19,13057328,13057329,chr19,13056271,13059534,77.0,1
527,chr19,13057332,13057333,chr19,13056271,13059534,77.0,1
528,chr19,13058793,13058794,chr19,13056271,13059534,77.0,1
529,chr19,13058973,13058974,chr19,13056271,13059534,77.0,1
530,chr19,13058974,13058975,chr19,13056271,13059534,77.0,1
531,chr19,13058985,13058986,chr19,13056271,13059534,77.0,1
532,chr19,13067004,13067005,chr19,13066450,13068348,34.0,1
533,chr19,13067047,13067048,chr19,13066450,13068348,34.0,1
534,chr19,13067058,13067059,chr19,13066450,13068348,34.0,1
535,chr19,13067080,13067081,chr19,13066450,13068348,34.0,1
536,chr19,13067084,13067085,chr19,13066450,13068348,34.0,1
537,chr19,13076276,13076277,chr19,13075361,13077134,40.0,1
538,chr19,13076316,13076317,chr19,13075361,13077134,40.0,1
539,chr19,13076355,13076356,chr19,13075361,13077134,40.0,1
540,chr19,13076362,13076363,chr19,13075361,13077134,40.0,1
541,chr19,13076373,13076374,chr19,13075361,13077134,40.0,1
542,chr19,13076391,13076392,chr19,13075361,13077134,40.0,1
543,chr19,13076392,13076393,chr19,13075361,13077134,40.0,1
544,chr19,13076393,13076394,chr19,13075361,13077134,40.0,1
545,chr19,13076528,13076529,chr19,13075361,13077134,40.0,1
546,chr19,13076610,13076611,chr19,13075361,13077134,40.0,1
547,chr19,13076642,13076643,chr19,13075361,13077134,40.0,1
548,chr19,13088775,13088776,.,-1,-1,0.0,0
549,chr19,13088777,13088778,.,-1,-1,0.0,0
550,chr19,13088783,13088784,.,-1,-1,0.0,0
551,chr19,13088791,13088792,.,-1,-1,0.0,0
552,chr19,13088844,13088845,.,-1,-1,0.0,0
553,chr19,13088846,13088847,.,-1,-1,0.0,0
554,chr19,13088889,13088890,.,-1,-1,0.0,0
555,chr19,13094508,13094509,.,-1,-1,0.0,0
556,chr19,13094539,13094540,.,-1,-1,0.0,0
557,chr19,13094581,13094582,.,-1,-1,0.0,0
558,chr19,13094594,13094595,.,-1,-1,0.0,0
559,chr19,13094596,13094597,.,-1,-1,0.0,0
560,chr19,13140915,13140916,.,-1,-1,0.0,0
561,chr19,13140917,13140918,.,-1,-1,0.0,0
562,chr19,13140918,13140919,.,-1,-1,0.0,0
563,chr19,13140924,13140925,.,-1,-1,0.0,0
564,chr19,13144297,13144298,.,-1,-1,0.0,0
565,chr19,13145051,13145052,.,-1,-1,0.0,0
566,chr19,13145143,13145144,.,-1,-1,0.0,0
567,chr19,13163338,13163339,chr19,13163218,13166602,31.0,1
568,chr19,13163348,13163349,chr19,13163218,13166602,31.0,1
569,chr19,13163350,13163351,chr19,13163218,13166602,31.0,1
570,chr19,13163366,13163367,chr19,13163218,13166602,31.0,1
571,chr19,13163370,13163371,chr19,13163218,13166602,31.0,1
572,chr19,13172036,13172037,.,-1,-1,0.0,0
573,chr19,13172108,13172109,.,-1,-1,0.0,0
574,chr19,13172366,13172367,.,-1,-1,0.0,0
575,chr19,13172406,13172407,.,-1,-1,0.0,0
576,chr19,13172427,13172428,.,-1,-1,0.0,0
577,chr19,13172431,13172432,.,-1,-1,0.0,0
578,chr19,13173287,13173288,chr19,13172521,13176144,25.0,1
579,chr19,13173296,13173297,chr19,13172521,13176144,25.0,1
580,chr19,13173297,13173298,chr19,13172521,13176144,25.0,1
581,chr19,13173300,13173301,chr19,13172521,13176144,25.0,1
582,chr19,13173301,13173302,chr19,13172521,13176144,25.0,1
583,chr19,13173303,13173304,chr19,13172521,13176144,25.0,1
584,chr19,13173312,13173313,chr19,13172521,13176144,25.0,1
585,chr19,13180522,13180523,chr19,13177635,13181873,50.0,1
586,chr19,13180532,13180533,chr19,13177635,13181873,50.0,1
587,chr19,13180585,13180586,chr19,13177635,13181873,50.0,1
588,chr19,13180592,13180593,chr19,13177635,13181873,50.0,1
589,chr19,13180963,13180964,chr19,13177635,13181873,50.0,1
590,chr19,13180964,13180965,chr19,13177635,13181873,50.0,1
591,chr19,13180967,13180968,chr19,13177635,13181873,50.0,1
592,chr19,13183485,13183486,.,-1,-1,0.0,0
593,chr19,13183486,13183487,.,-1,-1,0.0,0
594,chr19,13183614,13183615,.,-1,-1,0.0,0
595,chr19,13183616,13183617,.,-1,-1,0.0,0
596,chr19,13188289,13188290,.,-1,-1,0.0,0
597,chr19,13190468,13190469,chr19,13188573,13191177,38.0,1
598,chr19,13190470,13190471,chr19,13188573,13191177,38.0,1
599,chr19,13190473,13190474,chr19,13188573,13191177,38.0,1
600,chr19,13190490,13190491,chr19,13188573,13191177,38.0,1
601,chr19,13190513,13190514,chr19,13188573,13191177,38.0,1
602,chr19,13190672,13190673,chr19,13188573,13191177,38.0,1
603,chr19,13190693,13190694,chr19,13188573,13191177,38.0,1
604,chr19,13193359,13193360,.,-1,-1,0.0,0
605,chr19,13193367,13193368,.,-1,-1,0.0,0
606,chr19,13193376,13193377,.,-1,-1,0.0,0
607,chr19,13200136,13200137,.,-1,-1,0.0,0
608,chr19,13200139,13200140,.,-1,-1,0.0,0
609,chr19,13200140,13200141,.,-1,-1,0.0,0
610,chr19,13200176,13200177,.,-1,-1,0.0,0
611,chr19,13200195,13200196,.,-1,-1,0.0,0
612,chr19,13200225,13200226,.,-1,-1,0.0,0
613,chr19,13200234,13200235,.,-1,-1,0.0,0
614,chr19,13200235,13200236,.,-1,-1,0.0,0
615,chr19,13204791,13204792,chr19,13202007,13205962,43.0,1
616,chr19,13204798,13204799,chr19,13202007,13205962,43.0,1
617,chr19,13207191,13207192,.,-1,-1,0.0,0
618,chr19,13207196,13207197,.,-1,-1,0.0,0
619,chr19,13207224,13207225,.,-1,-1,0.0,0
620,chr19,13207225,13207226,.,-1,-1,0.0,0
621,chr19,13207274,13207275,.,-1,-1,0.0,0
622,chr19,13207278,13207279,.,-1,-1,0.0,0
623,chr19,13207290,13207291,.,-1,-1,0.0,0
624,chr19,13207291,13207292,.,-1,-1,0.0,0
625,chr19,13207292,13207293,.,-1,-1,0.0,0
626,chr19,13207293,13207294,.,-1,-1,0.0,0
627,chr19,13207295,13207296,.,-1,-1,0.0,0
628,chr19,13207668,13207669,.,-1,-1,0.0,0
629,chr19,13207709,13207710,.,-1,-1,0.0,0
630,chr19,13207712,13207713,.,-1,-1,0.0,0
631,chr19,13207725,13207726,.,-1,-1,0.0,0
632,chr19,13207726,13207727,.,-1,-1,0.0,0
633,chr19,13207729,13207730,.,-1,-1,0.0,0
634,chr19,13207913,13207914,.,-1,-1,0.0,0
635,chr19,13207923,13207924,.,-1,-1,0.0,0
636,chr19,13207924,13207925,.,-1,-1,0.0,0
637,chr19,13207967,13207968,.,-1,-1,0.0,0
638,chr19,13207988,13207989,.,-1,-1,0.0,0
639,chr19,13208039,13208040,.,-1,-1,0.0,0
640,chr19,13208836,13208837,.,-1,-1,0.0,0
641,chr19,13212196,13212197,.,-1,-1,0.0,0
642,chr19,13212204,13212205,.,-1,-1,0.0,0
643,chr19,13212206,13212207,.,-1,-1,0.0,0
644,chr19,13212207,13212208,.,-1,-1,0.0,0
645,chr19,13212252,13212253,.,-1,-1,0.0,0
646,chr19,13212447,13212448,chr19,13212418,13215125,51.0,1
647,chr19,13212448,13212449,chr19,13212418,13215125,51.0,1
648,chr19,13212456,13212457,chr19,13212418,13215125,51.0,1
649,chr19,13212463,13212464,chr19,13212418,13215125,51.0,1
650,chr19,13212464,13212465,chr19,13212418,13215125,51.0,1
651,chr19,13212480,13212481,chr19,13212418,13215125,51.0,1
652,chr19,13212485,13212486,chr19,13212418,13215125,51.0,1
653,chr19,13212500,13212501,chr19,13212418,13215125,51.0,1
654,chr19,13212501,13212502,chr19,13212418,13215125,51.0,1
655,chr19,13212509,13212510,chr19,13212418,13215125,51.0,1
656,chr19,13212551,13212552,chr19,13212418,13215125,51.0,1
657,chr19,13212556,13212557,chr19,13212418,13215125,51.0,1
658,chr19,13212557,13212558,chr19,13212418,13215125,51.0,1
659,chr19,13213615,13213616,chr19,13212418,13215125,51.0,1
660,chr19,13213653,13213654,chr19,13212418,13215125,51.0,1
661,chr19,13213679,13213680,chr19,13212418,13215125,51.0,1
662,chr19,13213683,13213684,chr19,13212418,13215125,51.0,1
663,chr19,13213726,13213727,chr19,13212418,13215125,51.0,1
664,chr19,13215294,13215295,.,-1,-1,0.0,0
665,chr19,13215344,13215345,.,-1,-1,0.0,0
666,chr19,13215355,13215356,.,-1,-1,0.0,0
667,chr19,13215356,13215357,.,-1,-1,0.0,0
668,chr19,13215469,13215470,.,-1,-1,0.0,0
669,chr19,13215480,13215481,.,-1,-1,0.0,0
670,chr19,13215481,13215482,.,-1,-1,0.0,0
671,chr19,13229740,13229741,.,-1,-1,0.0,0
672,chr19,13229768,13229769,.,-1,-1,0.0,0
673,chr19,13229801,13229802,.,-1,-1,0.0,0
674,chr19,13243426,13243427,chr19,13243006,13245421,34.0,1
675,chr19,13243433,13243434,chr19,13243006,13245421,34.0,1
676,chr19,13243435,13243436,chr19,13243006,13245421,34.0,1
677,chr19,13243436,13243437,chr19,13243006,13245421,34.0,1
678,chr19,13243463,13243464,chr19,13243006,13245421,34.0,1
679,chr19,13243473,13243474,chr19,13243006,13245421,34.0,1
680,chr19,13243480,13243481,chr19,13243006,13245421,34.0,1
681,chr19,13243496,13243497,chr19,13243006,13245421,34.0,1
682,chr19,13243512,13243513,chr19,13243006,13245421,34.0,1
683,chr19,13243513,13243514,chr19,13243006,13245421,34.0,1
684,chr19,13243521,13243522,chr19,13243006,13245421,34.0,1
685,chr19,13243524,13243525,chr19,13243006,13245421,34.0,1
686,chr19,13264517,13264518,chr19,13260035,13265950,84.0,1
687,chr19,13264535,13264536,chr19,13260035,13265950,84.0,1
688,chr19,13264537,13264538,chr19,13260035,13265950,84.0,1
689,chr19,13273775,13273776,chr19,13272709,13275809,56.0,1
690,chr19,13273839,13273840,chr19,13272709,13275809,56.0,1
691,chr19,13273841,13273842,chr19,13272709,13275809,56.0,1
692,chr19,13273859,13273860,chr19,13272709,13275809,56.0,1
693,chr19,13273872,13273873,chr19,13272709,13275809,56.0,1
694,chr19,13273927,13273928,chr19,13272709,13275809,56.0,1
695,chr19,13273928,13273929,chr19,13272709,13275809,56.0,1
696,chr19,13283350,13283351,chr19,13282312,13283965,25.0,1
697,chr19,13305557,13305558,.,-1,-1,0.0,0
698,chr19,13305595,13305596,.,-1,-1,0.0,0
699,chr19,13305596,13305597,.,-1,-1,0.0,0
700,chr19,13323773,13323774,.,-1,-1,0.0,0
701,chr19,13323782,13323783,.,-1,-1,0.0,0
702,chr19,13323850,13323851,.,-1,-1,0.0,0
703,chr19,13323853,13323854,.,-1,-1,0.0,0
704,chr19,13323856,13323857,.,-1,-1,0.0,0
705,chr19,13323859,13323860,.,-1,-1,0.0,0
706,chr19,13323868,13323869,.,-1,-1,0.0,0
707,chr19,13323889,13323890,.,-1,-1,0.0,0
708,chr19,13323890,13323891,.,-1,-1,0.0,0
709,chr19,13345585,13345586,.,-1,-1,0.0,0
710,chr19,13352742,13352743,.,-1,-1,0.0,0
711,chr19,13352744,13352745,.,-1,-1,0.0,0
712,chr19,13352752,13352753,.,-1,-1,0.0,0
713,chr19,13373356,13373357,chr19,13371400,13374397,29.0,1
714,chr19,13373405,13373406,chr19,13371400,13374397,29.0,1
715,chr19,13373455,13373456,chr19,13371400,13374397,29.0,1
716,chr19,13373457,13373458,chr19,13371400,13374397,29.0,1
717,chr19,13388126,13388127,.,-1,-1,0.0,0
718,chr19,13388931,13388932,.,-1,-1,0.0,0
719,chr19,13389014,13389015,.,-1,-1,0.0,0
720,chr19,13389015,13389016,.,-1,-1,0.0,0
721,chr19,13389035,13389036,.,-1,-1,0.0,0
722,chr19,13477460,13477461,.,-1,-1,0.0,0
723,chr19,13477462,13477463,.,-1,-1,0.0,0
724,chr19,13477463,13477464,.,-1,-1,0.0,0
725,chr19,13477489,13477490,.,-1,-1,0.0,0
726,chr19,13477497,13477498,.,-1,-1,0.0,0
727,chr19,13477508,13477509,.,-1,-1,0.0,0
728,chr19,13477515,13477516,.,-1,-1,0.0,0
729,chr19,13477517,13477518,.,-1,-1,0.0,0
730,chr19,13477518,13477519,.,-1,-1,0.0,0
731,chr19,13539332,13539333,.,-1,-1,0.0,0
732,chr19,13539357,13539358,.,-1,-1,0.0,0
733,chr19,13539408,13539409,.,-1,-1,0.0,0
734,chr19,13539409,13539410,.,-1,-1,0.0,0
735,chr19,13539426,13539427,.,-1,-1,0.0,0
736,chr19,13539434,13539435,.,-1,-1,0.0,0
737,chr19,13539445,13539446,.,-1,-1,0.0,0
738,chr19,13539446,13539447,.,-1,-1,0.0,0
739,chr19,13541934,13541935,.,-1,-1,0.0,0
740,chr19,13541935,13541936,.,-1,-1,0.0,0
741,chr19,13541952,13541953,.,-1,-1,0.0,0
742,chr19,13541971,13541972,.,-1,-1,0.0,0
743,chr19,13542059,13542060,.,-1,-1,0.0,0
744,chr19,13637552,13637553,.,-1,-1,0.0,0
745,chr19,13637554,13637555,.,-1,-1,0.0,0
746,chr19,13637557,13637558,.,-1,-1,0.0,0
747,chr19,13648485,13648486,chr19,13644344,13648505,17.0,1
748,chr19,13648517,13648518,.,-1,-1,0.0,0
749,chr19,13649468,13649469,.,-1,-1,0.0,0
750,chr19,13649469,13649470,.,-1,-1,0.0,0
751,chr19,13649581,13649582,.,-1,-1,0.0,0
752,chr19,13694055,13694056,.,-1,-1,0.0,0
753,chr19,13694057,13694058,.,-1,-1,0.0,0
754,chr19,13694114,13694115,.,-1,-1,0.0,0
755,chr19,13694115,13694116,.,-1,-1,0.0,0
756,chr19,13694137,13694138,.,-1,-1,0.0,0
757,chr19,13694138,13694139,.,-1,-1,0.0,0
758,chr19,13694145,13694146,.,-1,-1,0.0,0
759,chr19,13694148,13694149,.,-1,-1,0.0,0
760,chr19,13694150,13694151,.,-1,-1,0.0,0
761,chr19,13694152,13694153,.,-1,-1,0.0,0
762,chr19,13694187,13694188,.,-1,-1,0.0,0
763,chr19,13700175,13700176,chr19,13699547,13701237,7.0,1
764,chr19,13700267,13700268,chr19,13699547,13701237,7.0,1
765,chr19,13700268,13700269,chr19,13699547,13701237,7.0,1
766,chr19,13700277,13700278,chr19,13699547,13701237,7.0,1
767,chr19,13700279,13700280,chr19,13699547,13701237,7.0,1
768,chr19,13802787,13802788,.,-1,-1,0.0,0
769,chr19,13802789,13802790,.,-1,-1,0.0,0
770,chr19,13802796,13802797,.,-1,-1,0.0,0
771,chr19,13828253,13828254,.,-1,-1,0.0,0
772,chr19,13828255,13828256,.,-1,-1,0.0,0
773,chr19,13828290,13828291,.,-1,-1,0.0,0
774,chr19,13828291,13828292,.,-1,-1,0.0,0
775,chr19,13828292,13828293,.,-1,-1,0.0,0
776,chr19,13828293,13828294,.,-1,-1,0.0,0
777,chr19,13828294,13828295,.,-1,-1,0.0,0
778,chr19,13828300,13828301,.,-1,-1,0.0,0
779,chr19,13828302,13828303,.,-1,-1,0.0,0
780,chr19,13830949,13830950,.,-1,-1,0.0,0
781,chr19,13830952,13830953,.,-1,-1,0.0,0
782,chr19,13832309,13832310,.,-1,-1,0.0,0
783,chr19,13832312,13832313,.,-1,-1,0.0,0
784,chr2,57724836,57724837,.,-1,-1,0.0,0
785,chr2,57724848,57724849,.,-1,-1,0.0,0
786,chr2,57724857,57724858,.,-1,-1,0.0,0
787,chr2,57724858,57724859,.,-1,-1,0.0,0
788,chr2,57724859,57724860,.,-1,-1,0.0,0
789,chr2,57724861,57724862,.,-1,-1,0.0,0
790,chr2,57724862,57724863,.,-1,-1,0.0,0
791,chr2,57987102,57987103,.,-1,-1,0.0,0
792,chr2,57987104,57987105,.,-1,-1,0.0,0
793,chr2,58004254,58004255,.,-1,-1,0.0,0
794,chr2,58004315,58004316,.,-1,-1,0.0,0
795,chr2,58004316,58004317,.,-1,-1,0.0,0
796,chr2,58004334,58004335,.,-1,-1,0.0,0
797,chr2,58004344,58004345,.,-1,-1,0.0,0
798,chr2,58004345,58004346,.,-1,-1,0.0,0
799,chr2,58055420,58055421,.,-1,-1,0.0,0
800,chr2,58055464,58055465,.,-1,-1,0.0,0
801,chr2,58055474,58055475,.,-1,-1,0.0,0
802,chr2,58055475,58055476,.,-1,-1,0.0,0
803,chr2,58055532,58055533,.,-1,-1,0.0,0
804,chr2,58055544,58055545,.,-1,-1,0.0,0
805,chr2,58133479,58133480,.,-1,-1,0.0,0
806,chr2,58266383,58266384,.,-1,-1,0.0,0
807,chr2,58273832,58273833,chr2,58272276,58276654,21.0,1
808,chr2,58273837,58273838,chr2,58272276,58276654,21.0,1
809,chr2,58274155,58274156,chr2,58272276,58276654,21.0,1
810,chr2,58274178,58274179,chr2,58272276,58276654,21.0,1
811,chr2,58274179,58274180,chr2,58272276,58276654,21.0,1
812,chr2,58274223,58274224,chr2,58272276,58276654,21.0,1
813,chr2,58274228,58274229,chr2,58272276,58276654,21.0,1
814,chr2,58274229,58274230,chr2,58272276,58276654,21.0,1
815,chr2,58274259,58274260,chr2,58272276,58276654,21.0,1
816,chr2,58274260,58274261,chr2,58272276,58276654,21.0,1
817,chr2,58274351,58274352,chr2,58272276,58276654,21.0,1
818,chr2,58274352,58274353,chr2,58272276,58276654,21.0,1
819,chr2,58274499,58274500,chr2,58272276,58276654,21.0,1
820,chr2,58274555,58274556,chr2,58272276,58276654,21.0,1
821,chr2,58274572,58274573,chr2,58272276,58276654,21.0,1
822,chr2,58274573,58274574,chr2,58272276,58276654,21.0,1
823,chr2,58274579,58274580,chr2,58272276,58276654,21.0,1
824,chr2,58274590,58274591,chr2,58272276,58276654,21.0,1
825,chr2,58274620,58274621,chr2,58272276,58276654,21.0,1
826,chr2,58274862,58274863,chr2,58272276,58276654,21.0,1
827,chr2,58274866,58274867,chr2,58272276,58276654,21.0,1
828,chr2,58274894,58274895,chr2,58272276,58276654,21.0,1
829,chr2,58274898,58274899,chr2,58272276,58276654,21.0,1
830,chr2,58274900,58274901,chr2,58272276,58276654,21.0,1
831,chr2,58274909,58274910,chr2,58272276,58276654,21.0,1
832,chr2,58274960,58274961,chr2,58272276,58276654,21.0,1
833,chr2,58274961,58274962,chr2,58272276,58276654,21.0,1
834,chr2,58275332,58275333,chr2,58272276,58276654,21.0,1
835,chr2,58275363,58275364,chr2,58272276,58276654,21.0,1
836,chr2,58275365,58275366,chr2,58272276,58276654,21.0,1
837,chr2,58275366,58275367,chr2,58272276,58276654,21.0,1
838,chr2,58275367,58275368,chr2,58272276,58276654,21.0,1
839,chr2,58275374,58275375,chr2,58272276,58276654,21.0,1
840,chr2,58275393,58275394,chr2,58272276,58276654,21.0,1
841,chr2,58301054,58301055,.,-1,-1,0.0,0
842,chr2,58301072,58301073,.,-1,-1,0.0,0
843,chr2,58301074,58301075,.,-1,-1,0.0,0
844,chr2,58301092,58301093,.,-1,-1,0.0,0
845,chr2,58301121,58301122,.,-1,-1,0.0,0
846,chr2,58311440,58311441,chr2,58310956,58314617,12.0,1
847,chr2,58311442,58311443,chr2,58310956,58314617,12.0,1
848,chr2,58311444,58311445,chr2,58310956,58314617,12.0,1
849,chr2,58311445,58311446,chr2,58310956,58314617,12.0,1
850,chr2,58311451,58311452,chr2,58310956,58314617,12.0,1
851,chr2,58311462,58311463,chr2,58310956,58314617,12.0,1
852,chr2,58311465,58311466,chr2,58310956,58314617,12.0,1
853,chr2,58311506,58311507,chr2,58310956,58314617,12.0,1
854,chr2,58311533,58311534,chr2,58310956,58314617,12.0,1
855,chr2,58326235,58326236,chr2,58326186,58328785,16.0,1
856,chr2,58326243,58326244,chr2,58326186,58328785,16.0,1
857,chr2,58326246,58326247,chr2,58326186,58328785,16.0,1
858,chr2,58326247,58326248,chr2,58326186,58328785,16.0,1
859,chr2,58326248,58326249,chr2,58326186,58328785,16.0,1
860,chr2,58326384,58326385,chr2,58326186,58328785,16.0,1
861,chr2,58326386,58326387,chr2,58326186,58328785,16.0,1
862,chr2,58326395,58326396,chr2,58326186,58328785,16.0,1
863,chr2,58349799,58349800,.,-1,-1,0.0,0
864,chr2,58349909,58349910,.,-1,-1,0.0,0
865,chr2,58349911,58349912,.,-1,-1,0.0,0
866,chr2,58349913,58349914,.,-1,-1,0.0,0
867,chr2,58349917,58349918,.,-1,-1,0.0,0
868,chr2,58349918,58349919,.,-1,-1,0.0,0
869,chr2,58349923,58349924,.,-1,-1,0.0,0
870,chr2,58349930,58349931,.,-1,-1,0.0,0
871,chr2,58385024,58385025,.,-1,-1,0.0,0
872,chr2,58385025,58385026,.,-1,-1,0.0,0
873,chr2,58385032,58385033,.,-1,-1,0.0,0
874,chr2,58385056,58385057,.,-1,-1,0.0,0
875,chr2,58385078,58385079,.,-1,-1,0.0,0
876,chr2,58385079,58385080,.,-1,-1,0.0,0
877,chr2,58385174,58385175,.,-1,-1,0.0,0
878,chr2,58464935,58464936,.,-1,-1,0.0,0
879,chr2,58465090,58465091,.,-1,-1,0.0,0
880,chr2,58465148,58465149,.,-1,-1,0.0,0
881,chr2,58465152,58465153,.,-1,-1,0.0,0
882,chr2,58465177,58465178,.,-1,-1,0.0,0
883,chr2,58465178,58465179,.,-1,-1,0.0,0
884,chr2,58465181,58465182,.,-1,-1,0.0,0
885,chr2,58675323,58675324,chr2,58673952,58675703,10.0,1
886,chr2,58675376,58675377,chr2,58673952,58675703,10.0,1
887,chr2,58675377,58675378,chr2,58673952,58675703,10.0,1
888,chr2,58675381,58675382,chr2,58673952,58675703,10.0,1
889,chr2,58675384,58675385,chr2,58673952,58675703,10.0,1
890,chr2,58788606,58788607,.,-1,-1,0.0,0
891,chr2,58788616,58788617,.,-1,-1,0.0,0
892,chr2,58798544,58798545,.,-1,-1,0.0,0
893,chr2,58798545,58798546,.,-1,-1,0.0,0
894,chr2,58798546,58798547,.,-1,-1,0.0,0
895,chr2,58798547,58798548,.,-1,-1,0.0,0
896,chr2,58798598,58798599,.,-1,-1,0.0,0
897,chr2,58798603,58798604,.,-1,-1,0.0,0
898,chr2,58798604,58798605,.,-1,-1,0.0,0
899,chr2,58916157,58916158,.,-1,-1,0.0,0
900,chr2,58916182,58916183,.,-1,-1,0.0,0
901,chr2,58916231,58916232,.,-1,-1,0.0,0
902,chr2,58958033,58958034,.,-1,-1,0.0,0
903,chr2,58958035,58958036,.,-1,-1,0.0,0
904,chr2,58958037,58958038,.,-1,-1,0.0,0
905,chr2,58958044,58958045,.,-1,-1,0.0,0
906,chr2,58958045,58958046,.,-1,-1,0.0,0
907,chr2,58958059,58958060,.,-1,-1,0.0,0
908,chr2,58958128,58958129,.,-1,-1,0.0,0
909,chr2,58958132,58958133,.,-1,-1,0.0,0
910,chr2,58958137,58958138,.,-1,-1,0.0,0
911,chr2,58958138,58958139,.,-1,-1,0.0,0
912,chr2,58958150,58958151,.,-1,-1,0.0,0
913,chr2,58958151,58958152,.,-1,-1,0.0,0
914,chr2,58958152,58958153,.,-1,-1,0.0,0
915,chr2,58958153,58958154,.,-1,-1,0.0,0
916,chr2,58958748,58958749,.,-1,-1,0.0,0
917,chr2,58958766,58958767,.,-1,-1,0.0,0
918,chr2,58958788,58958789,.,-1,-1,0.0,0
919,chr2,58985336,58985337,.,-1,-1,0.0,0
920,chr2,58989473,58989474,.,-1,-1,0.0,0
921,chr2,58989474,58989475,.,-1,-1,0.0,0
922,chr2,58989475,58989476,.,-1,-1,0.0,0
923,chr2,58989567,58989568,.,-1,-1,0.0,0
924,chr2,58989576,58989577,.,-1,-1,0.0,0
925,chr2,58989579,58989580,.,-1,-1,0.0,0
926,chr2,59119304,59119305,.,-1,-1,0.0,0
927,chr2,59119305,59119306,.,-1,-1,0.0,0
928,chr2,59119309,59119310,.,-1,-1,0.0,0
929,chr2,59119310,59119311,.,-1,-1,0.0,0
930,chr2,59119311,59119312,.,-1,-1,0.0,0
931,chr2,59128039,59128040,.,-1,-1,0.0,0
