,0,1,2,3,4,5,6,7
3046,chr19,12997527,12997528,chr19,12994009,12998769,63.0,1
3047,chr19,12997530,12997531,chr19,12994009,12998769,63.0,1
3048,chr19,12997533,12997534,chr19,12994009,12998769,63.0,1
3049,chr19,12997536,12997537,chr19,12994009,12998769,63.0,1
3050,chr19,12997540,12997541,chr19,12994009,12998769,63.0,1
3051,chr19,12997541,12997542,chr19,12994009,12998769,63.0,1
3052,chr19,12997545,12997546,chr19,12994009,12998769,63.0,1
3053,chr19,12997547,12997548,chr19,12994009,12998769,63.0,1
3054,chr19,12997548,12997549,chr19,12994009,12998769,63.0,1
3055,chr19,12997551,12997552,chr19,12994009,12998769,63.0,1
3056,chr19,12997557,12997558,chr19,12994009,12998769,63.0,1
3057,chr19,12997560,12997561,chr19,12994009,12998769,63.0,1
3058,chr19,12997564,12997565,chr19,12994009,12998769,63.0,1
3059,chr19,12997566,12997567,chr19,12994009,12998769,63.0,1
3060,chr19,12997579,12997580,chr19,12994009,12998769,63.0,1
3061,chr19,12997584,12997585,chr19,12994009,12998769,63.0,1
3062,chr19,12997587,12997588,chr19,12994009,12998769,63.0,1
3063,chr19,12997589,12997590,chr19,12994009,12998769,63.0,1
3064,chr19,12997590,12997591,chr19,12994009,12998769,63.0,1
3065,chr19,12997591,12997592,chr19,12994009,12998769,63.0,1
3066,chr19,12997592,12997593,chr19,12994009,12998769,63.0,1
3067,chr19,12997593,12997594,chr19,12994009,12998769,63.0,1
3068,chr19,12997596,12997597,chr19,12994009,12998769,63.0,1
3069,chr19,12997598,12997599,chr19,12994009,12998769,63.0,1
3070,chr19,12997599,12997600,chr19,12994009,12998769,63.0,1
3071,chr19,12997600,12997601,chr19,12994009,12998769,63.0,1
3072,chr19,12997601,12997602,chr19,12994009,12998769,63.0,1
3073,chr19,12997602,12997603,chr19,12994009,12998769,63.0,1
3074,chr19,12997603,12997604,chr19,12994009,12998769,63.0,1
3075,chr19,12997612,12997613,chr19,12994009,12998769,63.0,1
3076,chr19,12997620,12997621,chr19,12994009,12998769,63.0,1
3077,chr19,12997623,12997624,chr19,12994009,12998769,63.0,1
3078,chr19,12997636,12997637,chr19,12994009,12998769,63.0,1
3079,chr19,12997640,12997641,chr19,12994009,12998769,63.0,1
3080,chr19,12997641,12997642,chr19,12994009,12998769,63.0,1
3081,chr19,12997644,12997645,chr19,12994009,12998769,63.0,1
3082,chr19,12997645,12997646,chr19,12994009,12998769,63.0,1
3083,chr19,12997646,12997647,chr19,12994009,12998769,63.0,1
3084,chr19,12997647,12997648,chr19,12994009,12998769,63.0,1
3085,chr19,12997649,12997650,chr19,12994009,12998769,63.0,1
3086,chr19,12997651,12997652,chr19,12994009,12998769,63.0,1
3087,chr19,12997652,12997653,chr19,12994009,12998769,63.0,1
3088,chr19,12997660,12997661,chr19,12994009,12998769,63.0,1
3089,chr19,12997664,12997665,chr19,12994009,12998769,63.0,1
3090,chr19,12997670,12997671,chr19,12994009,12998769,63.0,1
3091,chr19,12997671,12997672,chr19,12994009,12998769,63.0,1
3092,chr19,12998016,12998017,chr19,12994009,12998769,63.0,1
3093,chr19,12998024,12998025,chr19,12994009,12998769,63.0,1
3094,chr19,12998026,12998027,chr19,12994009,12998769,63.0,1
3095,chr19,12998041,12998042,chr19,12994009,12998769,63.0,1
3096,chr19,12998044,12998045,chr19,12994009,12998769,63.0,1
3097,chr19,12998046,12998047,chr19,12994009,12998769,63.0,1
3098,chr19,12998048,12998049,chr19,12994009,12998769,63.0,1
3099,chr19,12998050,12998051,chr19,12994009,12998769,63.0,1
3100,chr19,12998053,12998054,chr19,12994009,12998769,63.0,1
3101,chr19,12998054,12998055,chr19,12994009,12998769,63.0,1
3102,chr19,12998058,12998059,chr19,12994009,12998769,63.0,1
3103,chr19,12998060,12998061,chr19,12994009,12998769,63.0,1
3104,chr19,12998061,12998062,chr19,12994009,12998769,63.0,1
3105,chr19,12998062,12998063,chr19,12994009,12998769,63.0,1
3106,chr19,12998066,12998067,chr19,12994009,12998769,63.0,1
3107,chr19,12998069,12998070,chr19,12994009,12998769,63.0,1
3108,chr19,12998073,12998074,chr19,12994009,12998769,63.0,1
3109,chr19,12998077,12998078,chr19,12994009,12998769,63.0,1
3110,chr19,12998079,12998080,chr19,12994009,12998769,63.0,1
3111,chr19,12998080,12998081,chr19,12994009,12998769,63.0,1
3112,chr19,12998084,12998085,chr19,12994009,12998769,63.0,1
3113,chr19,12998085,12998086,chr19,12994009,12998769,63.0,1
3114,chr19,12998086,12998087,chr19,12994009,12998769,63.0,1
3115,chr19,12998089,12998090,chr19,12994009,12998769,63.0,1
3116,chr19,12998090,12998091,chr19,12994009,12998769,63.0,1
3117,chr19,12998094,12998095,chr19,12994009,12998769,63.0,1
3118,chr19,12998095,12998096,chr19,12994009,12998769,63.0,1
3119,chr19,12998110,12998111,chr19,12994009,12998769,63.0,1
3120,chr19,12998124,12998125,chr19,12994009,12998769,63.0,1
3121,chr19,12998126,12998127,chr19,12994009,12998769,63.0,1
3122,chr19,12998127,12998128,chr19,12994009,12998769,63.0,1
3123,chr19,12998128,12998129,chr19,12994009,12998769,63.0,1
3124,chr19,12998443,12998444,chr19,12994009,12998769,63.0,1
3125,chr19,12998444,12998445,chr19,12994009,12998769,63.0,1
3126,chr19,12998445,12998446,chr19,12994009,12998769,63.0,1
3127,chr19,12998446,12998447,chr19,12994009,12998769,63.0,1
3128,chr19,12998448,12998449,chr19,12994009,12998769,63.0,1
3129,chr19,12998450,12998451,chr19,12994009,12998769,63.0,1
3130,chr19,12998452,12998453,chr19,12994009,12998769,63.0,1
3131,chr19,12998457,12998458,chr19,12994009,12998769,63.0,1
3132,chr19,12998459,12998460,chr19,12994009,12998769,63.0,1
3133,chr19,12998463,12998464,chr19,12994009,12998769,63.0,1
3134,chr19,12998466,12998467,chr19,12994009,12998769,63.0,1
3135,chr19,12998470,12998471,chr19,12994009,12998769,63.0,1
3136,chr19,12998473,12998474,chr19,12994009,12998769,63.0,1
3137,chr19,12998474,12998475,chr19,12994009,12998769,63.0,1
3138,chr19,12998475,12998476,chr19,12994009,12998769,63.0,1
3139,chr19,12998477,12998478,chr19,12994009,12998769,63.0,1
3140,chr19,12998494,12998495,chr19,12994009,12998769,63.0,1
3141,chr19,12998497,12998498,chr19,12994009,12998769,63.0,1
3142,chr19,12998498,12998499,chr19,12994009,12998769,63.0,1
3143,chr19,12998500,12998501,chr19,12994009,12998769,63.0,1
3144,chr19,12998503,12998504,chr19,12994009,12998769,63.0,1
3145,chr19,12998505,12998506,chr19,12994009,12998769,63.0,1
3146,chr19,12998507,12998508,chr19,12994009,12998769,63.0,1
3147,chr19,12998510,12998511,chr19,12994009,12998769,63.0,1
3148,chr19,12998517,12998518,chr19,12994009,12998769,63.0,1
3149,chr19,12998518,12998519,chr19,12994009,12998769,63.0,1
3150,chr19,12998523,12998524,chr19,12994009,12998769,63.0,1
3151,chr19,12998528,12998529,chr19,12994009,12998769,63.0,1
3152,chr19,13001690,13001691,.,-1,-1,0.0,0
3153,chr19,13001691,13001692,.,-1,-1,0.0,0
3154,chr19,13001693,13001694,.,-1,-1,0.0,0
3155,chr19,13001695,13001696,.,-1,-1,0.0,0
3156,chr19,13001698,13001699,.,-1,-1,0.0,0
3157,chr19,13001699,13001700,.,-1,-1,0.0,0
3158,chr19,13001707,13001708,.,-1,-1,0.0,0
3159,chr19,13001714,13001715,.,-1,-1,0.0,0
3160,chr19,13001719,13001720,.,-1,-1,0.0,0
3161,chr19,13001720,13001721,.,-1,-1,0.0,0
3162,chr19,13001721,13001722,.,-1,-1,0.0,0
3163,chr19,13001724,13001725,.,-1,-1,0.0,0
3164,chr19,13001725,13001726,.,-1,-1,0.0,0
3165,chr19,13001731,13001732,.,-1,-1,0.0,0
3166,chr19,13001732,13001733,.,-1,-1,0.0,0
3167,chr19,13001733,13001734,.,-1,-1,0.0,0
3168,chr19,13001734,13001735,.,-1,-1,0.0,0
3169,chr19,13001735,13001736,.,-1,-1,0.0,0
3170,chr19,13001737,13001738,.,-1,-1,0.0,0
3171,chr19,13001740,13001741,.,-1,-1,0.0,0
3172,chr19,13001742,13001743,.,-1,-1,0.0,0
3173,chr19,13001743,13001744,.,-1,-1,0.0,0
3174,chr19,13001744,13001745,.,-1,-1,0.0,0
3175,chr19,13001748,13001749,.,-1,-1,0.0,0
3176,chr19,13001751,13001752,.,-1,-1,0.0,0
3177,chr19,13001758,13001759,.,-1,-1,0.0,0
3178,chr19,13001762,13001763,.,-1,-1,0.0,0
3179,chr19,13001763,13001764,.,-1,-1,0.0,0
3180,chr19,13001764,13001765,.,-1,-1,0.0,0
3181,chr19,13001772,13001773,.,-1,-1,0.0,0
3182,chr19,13001775,13001776,.,-1,-1,0.0,0
3183,chr19,13001777,13001778,.,-1,-1,0.0,0
3184,chr19,13001778,13001779,.,-1,-1,0.0,0
3185,chr19,13001786,13001787,.,-1,-1,0.0,0
3186,chr19,13001787,13001788,.,-1,-1,0.0,0
3187,chr19,13001793,13001794,.,-1,-1,0.0,0
3188,chr19,13001798,13001799,.,-1,-1,0.0,0
3189,chr19,13001799,13001800,.,-1,-1,0.0,0
3190,chr19,13001801,13001802,.,-1,-1,0.0,0
3191,chr19,13001802,13001803,.,-1,-1,0.0,0
3192,chr19,13001811,13001812,.,-1,-1,0.0,0
3193,chr19,13001812,13001813,.,-1,-1,0.0,0
3194,chr19,13001816,13001817,.,-1,-1,0.0,0
3195,chr19,13001817,13001818,.,-1,-1,0.0,0
3196,chr19,13001824,13001825,.,-1,-1,0.0,0
3197,chr19,13001826,13001827,.,-1,-1,0.0,0
3198,chr19,13001837,13001838,.,-1,-1,0.0,0
3199,chr19,13001840,13001841,.,-1,-1,0.0,0
3200,chr19,13001854,13001855,.,-1,-1,0.0,0
3201,chr19,13001858,13001859,.,-1,-1,0.0,0
3202,chr19,13001859,13001860,.,-1,-1,0.0,0
3203,chr19,13030109,13030110,chr19,13028413,13030970,44.0,1
3204,chr19,13030117,13030118,chr19,13028413,13030970,44.0,1
3205,chr19,13030127,13030128,chr19,13028413,13030970,44.0,1
3206,chr19,13030132,13030133,chr19,13028413,13030970,44.0,1
3207,chr19,13030135,13030136,chr19,13028413,13030970,44.0,1
3208,chr19,13030140,13030141,chr19,13028413,13030970,44.0,1
3209,chr19,13030153,13030154,chr19,13028413,13030970,44.0,1
3210,chr19,13030155,13030156,chr19,13028413,13030970,44.0,1
3211,chr19,13030157,13030158,chr19,13028413,13030970,44.0,1
3212,chr19,13030158,13030159,chr19,13028413,13030970,44.0,1
3213,chr19,13030160,13030161,chr19,13028413,13030970,44.0,1
3214,chr19,13030162,13030163,chr19,13028413,13030970,44.0,1
3215,chr19,13030184,13030185,chr19,13028413,13030970,44.0,1
3216,chr19,13030186,13030187,chr19,13028413,13030970,44.0,1
3217,chr19,13030187,13030188,chr19,13028413,13030970,44.0,1
3218,chr19,13030188,13030189,chr19,13028413,13030970,44.0,1
3219,chr19,13030190,13030191,chr19,13028413,13030970,44.0,1
3220,chr19,13030192,13030193,chr19,13028413,13030970,44.0,1
3221,chr19,13030193,13030194,chr19,13028413,13030970,44.0,1
3222,chr19,13030195,13030196,chr19,13028413,13030970,44.0,1
3223,chr19,13030196,13030197,chr19,13028413,13030970,44.0,1
3224,chr19,13030205,13030206,chr19,13028413,13030970,44.0,1
3225,chr19,13030206,13030207,chr19,13028413,13030970,44.0,1
3226,chr19,13030220,13030221,chr19,13028413,13030970,44.0,1
3227,chr19,13030224,13030225,chr19,13028413,13030970,44.0,1
3228,chr19,13030225,13030226,chr19,13028413,13030970,44.0,1
3229,chr19,13030226,13030227,chr19,13028413,13030970,44.0,1
3230,chr19,13030227,13030228,chr19,13028413,13030970,44.0,1
3231,chr19,13030230,13030231,chr19,13028413,13030970,44.0,1
3232,chr19,13030235,13030236,chr19,13028413,13030970,44.0,1
3233,chr19,13030236,13030237,chr19,13028413,13030970,44.0,1
3234,chr19,13030237,13030238,chr19,13028413,13030970,44.0,1
3235,chr19,13030243,13030244,chr19,13028413,13030970,44.0,1
3236,chr19,13040976,13040977,.,-1,-1,0.0,0
3237,chr19,13040977,13040978,.,-1,-1,0.0,0
3238,chr19,13040981,13040982,.,-1,-1,0.0,0
3239,chr19,13040984,13040985,.,-1,-1,0.0,0
3240,chr19,13040987,13040988,.,-1,-1,0.0,0
3241,chr19,13040988,13040989,.,-1,-1,0.0,0
3242,chr19,13040991,13040992,.,-1,-1,0.0,0
3243,chr19,13040992,13040993,.,-1,-1,0.0,0
3244,chr19,13040996,13040997,.,-1,-1,0.0,0
3245,chr19,13040999,13041000,.,-1,-1,0.0,0
3246,chr19,13041002,13041003,.,-1,-1,0.0,0
3247,chr19,13041012,13041013,.,-1,-1,0.0,0
3248,chr19,13041032,13041033,.,-1,-1,0.0,0
3249,chr19,13041038,13041039,.,-1,-1,0.0,0
3250,chr19,13041039,13041040,.,-1,-1,0.0,0
3251,chr19,13041055,13041056,.,-1,-1,0.0,0
3252,chr19,13041057,13041058,.,-1,-1,0.0,0
3253,chr19,13041058,13041059,.,-1,-1,0.0,0
3254,chr19,13041061,13041062,.,-1,-1,0.0,0
3255,chr19,13041066,13041067,.,-1,-1,0.0,0
3256,chr19,13041070,13041071,.,-1,-1,0.0,0
3257,chr19,13041073,13041074,.,-1,-1,0.0,0
3258,chr19,13041075,13041076,.,-1,-1,0.0,0
3259,chr19,13041078,13041079,.,-1,-1,0.0,0
3260,chr19,13041079,13041080,.,-1,-1,0.0,0
3261,chr19,13041081,13041082,.,-1,-1,0.0,0
3262,chr19,13041090,13041091,.,-1,-1,0.0,0
3263,chr19,13041091,13041092,.,-1,-1,0.0,0
3264,chr19,13041093,13041094,.,-1,-1,0.0,0
3265,chr19,13041099,13041100,.,-1,-1,0.0,0
3266,chr19,13041101,13041102,.,-1,-1,0.0,0
3267,chr19,13043873,13043874,chr19,13042908,13045233,27.0,1
3268,chr19,13043874,13043875,chr19,13042908,13045233,27.0,1
3269,chr19,13043877,13043878,chr19,13042908,13045233,27.0,1
3270,chr19,13043879,13043880,chr19,13042908,13045233,27.0,1
3271,chr19,13043904,13043905,chr19,13042908,13045233,27.0,1
3272,chr19,13043908,13043909,chr19,13042908,13045233,27.0,1
3273,chr19,13043909,13043910,chr19,13042908,13045233,27.0,1
3274,chr19,13043919,13043920,chr19,13042908,13045233,27.0,1
3275,chr19,13043929,13043930,chr19,13042908,13045233,27.0,1
3276,chr19,13043932,13043933,chr19,13042908,13045233,27.0,1
3277,chr19,13043934,13043935,chr19,13042908,13045233,27.0,1
3278,chr19,13043936,13043937,chr19,13042908,13045233,27.0,1
3279,chr19,13043941,13043942,chr19,13042908,13045233,27.0,1
3280,chr19,13043944,13043945,chr19,13042908,13045233,27.0,1
3281,chr19,13043946,13043947,chr19,13042908,13045233,27.0,1
3282,chr19,13043969,13043970,chr19,13042908,13045233,27.0,1
3283,chr19,13043971,13043972,chr19,13042908,13045233,27.0,1
3284,chr19,13043973,13043974,chr19,13042908,13045233,27.0,1
3285,chr19,13043980,13043981,chr19,13042908,13045233,27.0,1
3286,chr19,13043996,13043997,chr19,13042908,13045233,27.0,1
3287,chr19,13043998,13043999,chr19,13042908,13045233,27.0,1
3288,chr19,13044002,13044003,chr19,13042908,13045233,27.0,1
3289,chr19,13044054,13044055,chr19,13042908,13045233,27.0,1
3290,chr19,13044058,13044059,chr19,13042908,13045233,27.0,1
3291,chr19,13044060,13044061,chr19,13042908,13045233,27.0,1
3292,chr19,13044063,13044064,chr19,13042908,13045233,27.0,1
3293,chr19,13044064,13044065,chr19,13042908,13045233,27.0,1
3294,chr19,13044066,13044067,chr19,13042908,13045233,27.0,1
3295,chr19,13044067,13044068,chr19,13042908,13045233,27.0,1
3296,chr19,13044081,13044082,chr19,13042908,13045233,27.0,1
3297,chr19,13044084,13044085,chr19,13042908,13045233,27.0,1
3298,chr19,13044087,13044088,chr19,13042908,13045233,27.0,1
3299,chr19,13044091,13044092,chr19,13042908,13045233,27.0,1
3300,chr19,13044092,13044093,chr19,13042908,13045233,27.0,1
3301,chr19,13044095,13044096,chr19,13042908,13045233,27.0,1
3302,chr19,13044099,13044100,chr19,13042908,13045233,27.0,1
3303,chr19,13048309,13048310,chr19,13047240,13050469,43.0,1
3304,chr19,13048311,13048312,chr19,13047240,13050469,43.0,1
3305,chr19,13048336,13048337,chr19,13047240,13050469,43.0,1
3306,chr19,13048340,13048341,chr19,13047240,13050469,43.0,1
3307,chr19,13048347,13048348,chr19,13047240,13050469,43.0,1
3308,chr19,13048349,13048350,chr19,13047240,13050469,43.0,1
3309,chr19,13048353,13048354,chr19,13047240,13050469,43.0,1
3310,chr19,13048354,13048355,chr19,13047240,13050469,43.0,1
3311,chr19,13048356,13048357,chr19,13047240,13050469,43.0,1
3312,chr19,13048358,13048359,chr19,13047240,13050469,43.0,1
3313,chr19,13048359,13048360,chr19,13047240,13050469,43.0,1
3314,chr19,13048361,13048362,chr19,13047240,13050469,43.0,1
3315,chr19,13048362,13048363,chr19,13047240,13050469,43.0,1
3316,chr19,13048364,13048365,chr19,13047240,13050469,43.0,1
3317,chr19,13048366,13048367,chr19,13047240,13050469,43.0,1
3318,chr19,13048369,13048370,chr19,13047240,13050469,43.0,1
3319,chr19,13048371,13048372,chr19,13047240,13050469,43.0,1
3320,chr19,13048401,13048402,chr19,13047240,13050469,43.0,1
3321,chr19,13048405,13048406,chr19,13047240,13050469,43.0,1
3322,chr19,13048410,13048411,chr19,13047240,13050469,43.0,1
3323,chr19,13048412,13048413,chr19,13047240,13050469,43.0,1
3324,chr19,13048413,13048414,chr19,13047240,13050469,43.0,1
3325,chr19,13048415,13048416,chr19,13047240,13050469,43.0,1
3326,chr19,13048418,13048419,chr19,13047240,13050469,43.0,1
3327,chr19,13048422,13048423,chr19,13047240,13050469,43.0,1
3328,chr19,13048429,13048430,chr19,13047240,13050469,43.0,1
3329,chr19,13048431,13048432,chr19,13047240,13050469,43.0,1
3330,chr19,13048433,13048434,chr19,13047240,13050469,43.0,1
3331,chr19,13048435,13048436,chr19,13047240,13050469,43.0,1
3332,chr19,13048436,13048437,chr19,13047240,13050469,43.0,1
3333,chr19,13048437,13048438,chr19,13047240,13050469,43.0,1
3334,chr19,13048438,13048439,chr19,13047240,13050469,43.0,1
3335,chr19,13048439,13048440,chr19,13047240,13050469,43.0,1
3336,chr19,13048440,13048441,chr19,13047240,13050469,43.0,1
3337,chr19,13048444,13048445,chr19,13047240,13050469,43.0,1
3338,chr19,13048462,13048463,chr19,13047240,13050469,43.0,1
3339,chr19,13048467,13048468,chr19,13047240,13050469,43.0,1
3340,chr19,13048469,13048470,chr19,13047240,13050469,43.0,1
3341,chr19,13048474,13048475,chr19,13047240,13050469,43.0,1
3342,chr19,13048478,13048479,chr19,13047240,13050469,43.0,1
3343,chr19,13048480,13048481,chr19,13047240,13050469,43.0,1
3344,chr19,13048767,13048768,chr19,13047240,13050469,43.0,1
3345,chr19,13048769,13048770,chr19,13047240,13050469,43.0,1
3346,chr19,13048771,13048772,chr19,13047240,13050469,43.0,1
3347,chr19,13048774,13048775,chr19,13047240,13050469,43.0,1
3348,chr19,13048777,13048778,chr19,13047240,13050469,43.0,1
3349,chr19,13048783,13048784,chr19,13047240,13050469,43.0,1
3350,chr19,13048785,13048786,chr19,13047240,13050469,43.0,1
3351,chr19,13048793,13048794,chr19,13047240,13050469,43.0,1
3352,chr19,13048798,13048799,chr19,13047240,13050469,43.0,1
3353,chr19,13048800,13048801,chr19,13047240,13050469,43.0,1
3354,chr19,13048801,13048802,chr19,13047240,13050469,43.0,1
3355,chr19,13048807,13048808,chr19,13047240,13050469,43.0,1
3356,chr19,13048809,13048810,chr19,13047240,13050469,43.0,1
3357,chr19,13048810,13048811,chr19,13047240,13050469,43.0,1
3358,chr19,13048813,13048814,chr19,13047240,13050469,43.0,1
3359,chr19,13048818,13048819,chr19,13047240,13050469,43.0,1
3360,chr19,13048827,13048828,chr19,13047240,13050469,43.0,1
3361,chr19,13048847,13048848,chr19,13047240,13050469,43.0,1
3362,chr19,13048849,13048850,chr19,13047240,13050469,43.0,1
3363,chr19,13048851,13048852,chr19,13047240,13050469,43.0,1
3364,chr19,13048853,13048854,chr19,13047240,13050469,43.0,1
3365,chr19,13048864,13048865,chr19,13047240,13050469,43.0,1
3366,chr19,13048867,13048868,chr19,13047240,13050469,43.0,1
3367,chr19,13048871,13048872,chr19,13047240,13050469,43.0,1
3368,chr19,13048872,13048873,chr19,13047240,13050469,43.0,1
3369,chr19,13048889,13048890,chr19,13047240,13050469,43.0,1
3370,chr19,13048893,13048894,chr19,13047240,13050469,43.0,1
3371,chr19,13048895,13048896,chr19,13047240,13050469,43.0,1
3372,chr19,13048898,13048899,chr19,13047240,13050469,43.0,1
3373,chr19,13048900,13048901,chr19,13047240,13050469,43.0,1
3374,chr19,13048902,13048903,chr19,13047240,13050469,43.0,1
3375,chr19,13048906,13048907,chr19,13047240,13050469,43.0,1
3376,chr19,13048907,13048908,chr19,13047240,13050469,43.0,1
3377,chr19,13048911,13048912,chr19,13047240,13050469,43.0,1
3378,chr19,13048915,13048916,chr19,13047240,13050469,43.0,1
3379,chr19,13048920,13048921,chr19,13047240,13050469,43.0,1
3380,chr19,13048926,13048927,chr19,13047240,13050469,43.0,1
3381,chr19,13048929,13048930,chr19,13047240,13050469,43.0,1
3382,chr19,13048932,13048933,chr19,13047240,13050469,43.0,1
3383,chr19,13049128,13049129,chr19,13047240,13050469,43.0,1
3384,chr19,13049138,13049139,chr19,13047240,13050469,43.0,1
3385,chr19,13049140,13049141,chr19,13047240,13050469,43.0,1
3386,chr19,13049143,13049144,chr19,13047240,13050469,43.0,1
3387,chr19,13049153,13049154,chr19,13047240,13050469,43.0,1
3388,chr19,13049156,13049157,chr19,13047240,13050469,43.0,1
3389,chr19,13049159,13049160,chr19,13047240,13050469,43.0,1
3390,chr19,13049170,13049171,chr19,13047240,13050469,43.0,1
3391,chr19,13049180,13049181,chr19,13047240,13050469,43.0,1
3392,chr19,13049186,13049187,chr19,13047240,13050469,43.0,1
3393,chr19,13049194,13049195,chr19,13047240,13050469,43.0,1
3394,chr19,13049199,13049200,chr19,13047240,13050469,43.0,1
3395,chr19,13049202,13049203,chr19,13047240,13050469,43.0,1
3396,chr19,13049205,13049206,chr19,13047240,13050469,43.0,1
3397,chr19,13049208,13049209,chr19,13047240,13050469,43.0,1
3398,chr19,13049209,13049210,chr19,13047240,13050469,43.0,1
3399,chr19,13049211,13049212,chr19,13047240,13050469,43.0,1
3400,chr19,13049212,13049213,chr19,13047240,13050469,43.0,1
3401,chr19,13049213,13049214,chr19,13047240,13050469,43.0,1
3402,chr19,13049216,13049217,chr19,13047240,13050469,43.0,1
3403,chr19,13049220,13049221,chr19,13047240,13050469,43.0,1
3404,chr19,13049223,13049224,chr19,13047240,13050469,43.0,1
3405,chr19,13049225,13049226,chr19,13047240,13050469,43.0,1
3406,chr19,13049230,13049231,chr19,13047240,13050469,43.0,1
3407,chr19,13049231,13049232,chr19,13047240,13050469,43.0,1
3408,chr19,13049233,13049234,chr19,13047240,13050469,43.0,1
3409,chr19,13049235,13049236,chr19,13047240,13050469,43.0,1
3410,chr19,13049236,13049237,chr19,13047240,13050469,43.0,1
3411,chr19,13049237,13049238,chr19,13047240,13050469,43.0,1
3412,chr19,13049238,13049239,chr19,13047240,13050469,43.0,1
3413,chr19,13049245,13049246,chr19,13047240,13050469,43.0,1
3414,chr19,13049247,13049248,chr19,13047240,13050469,43.0,1
3415,chr19,13049251,13049252,chr19,13047240,13050469,43.0,1
3416,chr19,13049252,13049253,chr19,13047240,13050469,43.0,1
3417,chr19,13049256,13049257,chr19,13047240,13050469,43.0,1
3418,chr19,13049260,13049261,chr19,13047240,13050469,43.0,1
3419,chr19,13049261,13049262,chr19,13047240,13050469,43.0,1
3420,chr19,13049275,13049276,chr19,13047240,13050469,43.0,1
3421,chr19,13049276,13049277,chr19,13047240,13050469,43.0,1
3422,chr19,13049277,13049278,chr19,13047240,13050469,43.0,1
3423,chr19,13049279,13049280,chr19,13047240,13050469,43.0,1
3424,chr19,13049280,13049281,chr19,13047240,13050469,43.0,1
3425,chr19,13049281,13049282,chr19,13047240,13050469,43.0,1
3426,chr19,13049283,13049284,chr19,13047240,13050469,43.0,1
3427,chr19,13049285,13049286,chr19,13047240,13050469,43.0,1
3428,chr19,13049286,13049287,chr19,13047240,13050469,43.0,1
3429,chr19,13049290,13049291,chr19,13047240,13050469,43.0,1
3430,chr19,13049293,13049294,chr19,13047240,13050469,43.0,1
3431,chr19,13049294,13049295,chr19,13047240,13050469,43.0,1
3432,chr19,13049300,13049301,chr19,13047240,13050469,43.0,1
3433,chr19,13049301,13049302,chr19,13047240,13050469,43.0,1
3434,chr19,13049305,13049306,chr19,13047240,13050469,43.0,1
3435,chr19,13049306,13049307,chr19,13047240,13050469,43.0,1
3436,chr19,13049307,13049308,chr19,13047240,13050469,43.0,1
3437,chr19,13049308,13049309,chr19,13047240,13050469,43.0,1
3438,chr19,13049309,13049310,chr19,13047240,13050469,43.0,1
3439,chr19,13049311,13049312,chr19,13047240,13050469,43.0,1
3440,chr19,13049323,13049324,chr19,13047240,13050469,43.0,1
3441,chr19,13049325,13049326,chr19,13047240,13050469,43.0,1
3442,chr19,13049327,13049328,chr19,13047240,13050469,43.0,1
3443,chr19,13049330,13049331,chr19,13047240,13050469,43.0,1
3444,chr19,13049331,13049332,chr19,13047240,13050469,43.0,1
3445,chr19,13049332,13049333,chr19,13047240,13050469,43.0,1
3446,chr19,13049334,13049335,chr19,13047240,13050469,43.0,1
3447,chr19,13049336,13049337,chr19,13047240,13050469,43.0,1
3448,chr19,13049337,13049338,chr19,13047240,13050469,43.0,1
3449,chr19,13049338,13049339,chr19,13047240,13050469,43.0,1
3450,chr19,13049340,13049341,chr19,13047240,13050469,43.0,1
3451,chr19,13049344,13049345,chr19,13047240,13050469,43.0,1
3452,chr19,13049356,13049357,chr19,13047240,13050469,43.0,1
3453,chr19,13049357,13049358,chr19,13047240,13050469,43.0,1
3454,chr19,13049366,13049367,chr19,13047240,13050469,43.0,1
3455,chr19,13049368,13049369,chr19,13047240,13050469,43.0,1
3456,chr19,13049371,13049372,chr19,13047240,13050469,43.0,1
3457,chr19,13049372,13049373,chr19,13047240,13050469,43.0,1
3458,chr19,13049375,13049376,chr19,13047240,13050469,43.0,1
3459,chr19,13049376,13049377,chr19,13047240,13050469,43.0,1
3460,chr19,13049671,13049672,chr19,13047240,13050469,43.0,1
3461,chr19,13049673,13049674,chr19,13047240,13050469,43.0,1
3462,chr19,13049676,13049677,chr19,13047240,13050469,43.0,1
3463,chr19,13049679,13049680,chr19,13047240,13050469,43.0,1
3464,chr19,13049680,13049681,chr19,13047240,13050469,43.0,1
3465,chr19,13049682,13049683,chr19,13047240,13050469,43.0,1
3466,chr19,13049686,13049687,chr19,13047240,13050469,43.0,1
3467,chr19,13049691,13049692,chr19,13047240,13050469,43.0,1
3468,chr19,13049698,13049699,chr19,13047240,13050469,43.0,1
3469,chr19,13049700,13049701,chr19,13047240,13050469,43.0,1
3470,chr19,13049701,13049702,chr19,13047240,13050469,43.0,1
3471,chr19,13049714,13049715,chr19,13047240,13050469,43.0,1
3472,chr19,13049715,13049716,chr19,13047240,13050469,43.0,1
3473,chr19,13049716,13049717,chr19,13047240,13050469,43.0,1
3474,chr19,13049717,13049718,chr19,13047240,13050469,43.0,1
3475,chr19,13049719,13049720,chr19,13047240,13050469,43.0,1
3476,chr19,13049721,13049722,chr19,13047240,13050469,43.0,1
3477,chr19,13049722,13049723,chr19,13047240,13050469,43.0,1
3478,chr19,13049724,13049725,chr19,13047240,13050469,43.0,1
